"position","Points:0","Points:1","Points:2"
0,5.202,23.087,-4.5313
0,5.157,23.008,-4.471
0,5.1805,23.122,-4.4876
0,5.126,22.998,-4.4206
0,5.1589,23.157,-4.444
0,5.7119,22.822,-5.4497
0,5.7194,22.859,-5.455
0,5.7245,22.907,-5.4536
0,5.7337,22.903,-5.4702
0,5.7245,22.956,-5.4436
0,5.7522,22.943,-5.4933
0,5.6642,22.884,-5.3185
0,5.6725,22.881,-5.3334
0,5.6872,22.892,-5.314
0,5.672,22.861,-5.3145
0,5.6463,22.875,-5.3323
0,5.6615,22.905,-5.3318
0,5.597,22.893,-5.2555
0,5.5804,22.948,-5.191
0,5.5258,22.927,-5.1278
0,5.5769,22.948,-5.1049
0,5.5935,22.894,-5.1694
0,5.6482,22.915,-5.2326
0,5.701,22.867,-5.3844
0,5.7453,22.901,-5.3263
0,5.6997,22.81,-5.3278
0,5.6225,22.849,-5.3813
0,5.6681,22.94,-5.3798
0,5.5459,22.872,-5.2784
0,5.5673,23.002,-5.2127
0,5.4746,22.905,-5.1507
0,5.6281,22.97,-5.082
0,5.6067,22.839,-5.1477
0,5.6993,22.936,-5.2097
0,5.7295,22.854,-5.4355
0,5.8033,22.91,-5.3386
0,5.7273,22.758,-5.3411
0,5.5987,22.824,-5.4302
0,5.6747,22.976,-5.4277
0,5.4948,22.85,-5.3013
0,5.5541,23.057,-5.2343
0,5.4235,22.884,-5.1736
0,5.6792,22.991,-5.0591
0,5.6198,22.785,-5.1261
0,5.7505,22.958,-5.1868
0,5.6404,22.896,-5.2759
0,5.6048,22.912,-5.2121
0,5.5692,22.929,-5.1483
0,5.5335,22.946,-5.0845
0,5.4979,22.963,-5.0206
0,5.4623,22.98,-4.9568
0,5.4267,22.996,-4.893
0,5.391,23.013,-4.8291
0,5.3554,23.03,-4.7653
0,5.3198,23.047,-4.7015
0,5.2842,23.064,-4.6377
0,5.2485,23.08,-4.5738
0,5.2129,23.097,-4.51
0,5.172,23.108,-4.459
0,5.1919,23.116,-4.4501
0,5.1258,23.112,-4.4209
0,5.1856,23.137,-4.3942
0,5.0797,23.116,-4.3828
0,5.1793,23.157,-4.3382
0,5.0335,23.12,-4.3447
0,5.1729,23.178,-4.2823
0,5.6808,22.886,-5.3244
0,5.7127,22.9,-5.31
0,5.749,22.919,-5.2834
0,5.7583,22.915,-5.3
0,5.779,22.94,-5.2493
0,5.8068,22.927,-5.299
0,5.4586,22.718,-5.4969
0,5.4669,22.714,-5.5118
0,5.4651,22.74,-5.5055
0,5.4819,22.715,-5.4896
0,5.4572,22.693,-5.4976
0,5.4404,22.718,-5.5135
0,5.4121,22.708,-5.4175
0,5.3554,22.756,-5.3736
0,5.3408,22.742,-5.2899
0,5.3507,22.8,-5.2997
0,5.4073,22.752,-5.3436
0,5.4219,22.767,-5.4273
0,5.4954,22.701,-5.5628
0,5.4901,22.779,-5.544
0,5.5405,22.704,-5.4963
0,5.4664,22.639,-5.5204
0,5.416,22.713,-5.5681
0,5.4022,22.65,-5.4077
0,5.3036,22.76,-5.4035
0,5.3309,22.684,-5.28
0,5.3606,22.859,-5.3095
0,5.4592,22.749,-5.3137
0,5.4318,22.825,-5.4372
0,5.5239,22.687,-5.6139
0,5.5151,22.817,-5.5825
0,5.5991,22.693,-5.503
0,5.4756,22.584,-5.5432
0,5.3916,22.708,-5.6227
0,5.3923,22.592,-5.3978
0,5.2517,22.764,-5.4334
0,5.3211,22.625,-5.2702
0,5.3704,22.917,-5.3194
0,5.511,22.745,-5.2838
0,5.4417,22.883,-5.447
0,5.4348,22.729,-5.4543
0,5.3992,22.746,-5.3905
0,5.3636,22.763,-5.3267
0,5.3279,22.779,-5.2629
0,5.2923,22.796,-5.199
0,5.2567,22.813,-5.1352
0,5.2211,22.83,-5.0714
0,5.1854,22.847,-5.0076
0,5.1498,22.863,-4.9437
0,5.1142,22.88,-4.8799
0,5.0785,22.897,-4.8161
0,5.0429,22.914,-4.7523
0,5.0073,22.931,-4.6884
0,4.9744,22.934,-4.6311
0,4.9783,22.957,-4.6349
0,4.9443,22.923,-4.5802
0,4.9559,22.992,-4.5917
0,4.9142,22.913,-4.5294
0,4.9335,23.027,-4.5485
0,4.8841,22.903,-4.4785
0,4.9111,23.062,-4.5053
0,5.4666,22.727,-5.5096
0,5.4727,22.764,-5.5157
0,5.476,22.813,-5.5153
0,5.4853,22.808,-5.5319
0,5.4743,22.862,-5.5063
0,5.5021,22.849,-5.556
0,5.7919,22.595,-5.6561
0,5.8002,22.591,-5.671
0,5.7908,22.57,-5.6567
0,5.7737,22.595,-5.6727
0,5.7983,22.617,-5.6649
0,5.8153,22.592,-5.6489
0,5.755,22.643,-5.5867
0,5.7407,22.63,-5.5029
0,5.6837,22.677,-5.4591
0,5.6745,22.619,-5.4489
0,5.6887,22.633,-5.5327
0,5.7457,22.585,-5.5766
0,5.8287,22.577,-5.7221
0,5.8005,22.515,-5.6792
0,5.7493,22.589,-5.7272
0,5.8228,22.655,-5.7037
0,5.874,22.582,-5.6557
0,5.7643,22.702,-5.5969
0,5.7927,22.626,-5.4731
0,5.693,22.735,-5.4693
0,5.6652,22.56,-5.4387
0,5.6368,22.636,-5.5626
0,5.7364,22.527,-5.5664
0,5.8572,22.564,-5.7731
0,5.8102,22.461,-5.7017
0,5.7248,22.583,-5.7817
0,5.8473,22.694,-5.7424
0,5.9327,22.571,-5.6624
0,5.7736,22.76,-5.6071
0,5.8447,22.623,-5.4433
0,5.7023,22.794,-5.4795
0,5.6559,22.502,-5.4285
0,5.5848,22.639,-5.5924
0,5.7272,22.468,-5.5562
0,5.7682,22.606,-5.6136
0,5.7325,22.623,-5.5497
0,5.6969,22.639,-5.4859
0,5.6613,22.656,-5.4221
0,5.6257,22.673,-5.3583
0,5.59,22.69,-5.2944
0,5.5544,22.707,-5.2306
0,5.5188,22.723,-5.1668
0,5.4832,22.74,-5.103
0,5.4475,22.757,-5.0391
0,5.4119,22.774,-4.9753
0,5.3763,22.791,-4.9115
0,5.3407,22.807,-4.8477
0,5.3115,22.833,-4.7942
0,5.3079,22.811,-4.7902
0,5.2889,22.868,-4.7511
0,5.278,22.8,-4.7392
0,5.2662,22.904,-4.7081
0,5.2482,22.79,-4.6883
0,5.2436,22.939,-4.665
0,5.2183,22.779,-4.6373
0,5.7959,22.58,-5.6646
0,5.7901,22.543,-5.6583
0,5.7781,22.499,-5.6418
0,5.7873,22.494,-5.6584
0,5.7617,22.458,-5.6174
0,5.7895,22.445,-5.6672
0,5.6148,22.756,-5.8246
0,5.6231,22.752,-5.8395
0,5.6036,22.77,-5.8411
0,5.6334,22.772,-5.825
0,5.6313,22.739,-5.8175
0,5.6015,22.737,-5.8336
0,5.5906,22.756,-5.7354
0,5.5177,22.77,-5.6917
0,5.5193,22.789,-5.6077
0,5.4847,22.828,-5.6373
0,5.5576,22.814,-5.6809
0,5.556,22.795,-5.765
0,5.6516,22.738,-5.8906
0,5.593,22.793,-5.8955
0,5.6824,22.799,-5.847
0,5.6761,22.699,-5.8244
0,5.5867,22.694,-5.8729
0,5.6252,22.717,-5.7058
0,5.4778,22.727,-5.7026
0,5.5539,22.75,-5.5781
0,5.4501,22.867,-5.6669
0,5.5975,22.857,-5.6701
0,5.5214,22.834,-5.7946
0,5.6801,22.725,-5.9416
0,5.5824,22.816,-5.9498
0,5.7314,22.825,-5.8689
0,5.7208,22.66,-5.8314
0,5.5719,22.651,-5.9122
0,5.6598,22.677,-5.6762
0,5.4379,22.683,-5.7134
0,5.5885,22.711,-5.5485
0,5.4155,22.906,-5.6965
0,5.6373,22.901,-5.6593
0,5.4868,22.873,-5.8241
0,5.5911,22.767,-5.7821
0,5.5554,22.784,-5.7183
0,5.5198,22.8,-5.6544
0,5.4842,22.817,-5.5906
0,5.4486,22.834,-5.5268
0,5.4129,22.851,-5.4629
0,5.3773,22.868,-5.3991
0,5.3417,22.884,-5.3353
0,5.3061,22.901,-5.2715
0,5.2704,22.918,-5.2076
0,5.2348,22.935,-5.1438
0,5.1992,22.952,-5.08
0,5.1636,22.968,-5.0162
0,5.1393,22.975,-4.955
0,5.1259,22.991,-4.9665
0,5.1266,22.972,-4.8964
0,5.0861,23.018,-4.931
0,5.1138,22.97,-4.8379
0,5.0464,23.046,-4.8955
0,5.101,22.967,-4.7793
0,5.0067,23.073,-4.86
0,5.6136,22.761,-5.8414
0,5.5919,22.785,-5.8599
0,5.5596,22.819,-5.8753
0,5.5689,22.814,-5.8919
0,5.5238,22.853,-5.8815
0,5.5516,22.84,-5.9312
0,5.4517,22.793,-5.4095
0,5.46,22.789,-5.4244
0,5.4525,22.814,-5.4212
0,5.4753,22.796,-5.4037
0,5.4561,22.769,-5.4071
0,5.4332,22.787,-5.4246
0,5.4124,22.784,-5.3262
0,5.3482,22.823,-5.2843
0,5.3411,22.817,-5.1986
0,5.3366,22.874,-5.2162
0,5.4008,22.835,-5.2581
0,5.4078,22.841,-5.3438
0,5.4885,22.775,-5.4754
0,5.4659,22.852,-5.4659
0,5.5345,22.798,-5.4134
0,5.4768,22.715,-5.4237
0,5.4083,22.769,-5.4762
0,5.4169,22.726,-5.3086
0,5.2956,22.811,-5.3104
0,5.3457,22.76,-5.181
0,5.3321,22.932,-5.2337
0,5.4534,22.847,-5.232
0,5.4033,22.898,-5.3614
0,5.517,22.762,-5.5265
0,5.4794,22.89,-5.5106
0,5.5937,22.8,-5.4231
0,5.4976,22.661,-5.4403
0,5.3833,22.751,-5.5277
0,5.4214,22.669,-5.2911
0,5.243,22.799,-5.3366
0,5.3502,22.703,-5.1634
0,5.3275,22.989,-5.2513
0,5.506,22.86,-5.2058
0,5.3988,22.955,-5.379
0,5.4279,22.804,-5.3669
0,5.3923,22.821,-5.3031
0,5.3567,22.837,-5.2393
0,5.321,22.854,-5.1755
0,5.2854,22.871,-5.1116
0,5.2498,22.888,-5.0478
0,5.2142,22.905,-4.984
0,5.1785,22.921,-4.9201
0,5.1429,22.938,-4.8563
0,5.1073,22.955,-4.7925
0,5.0717,22.972,-4.7287
0,5.036,22.989,-4.6648
0,5.0004,23.005,-4.601
0,4.9704,23.009,-4.5422
0,4.9686,23.031,-4.549
0,4.9459,22.999,-4.4883
0,4.9406,23.066,-4.5088
0,4.9214,22.989,-4.4344
0,4.9126,23.1,-4.4686
0,4.8969,22.979,-4.3805
0,4.8845,23.135,-4.4285
0,5.4567,22.802,-5.4238
0,5.4538,22.838,-5.4348
0,5.4456,22.886,-5.4405
0,5.4548,22.881,-5.4571
0,5.4329,22.934,-5.4375
0,5.4606,22.921,-5.4872
0,5.7713,22.644,-5.7057
0,5.7797,22.64,-5.7206
0,5.7579,22.655,-5.7228
0,5.7877,22.662,-5.7079
0,5.79,22.629,-5.6981
0,5.7602,22.623,-5.713
0,5.7498,22.647,-5.6158
0,5.6769,22.656,-5.5706
0,5.6785,22.681,-5.4882
0,5.6385,22.713,-5.519
0,5.7114,22.704,-5.5642
0,5.7098,22.679,-5.6467
0,5.8082,22.626,-5.7717
0,5.743,22.673,-5.7781
0,5.8324,22.693,-5.7334
0,5.8391,22.595,-5.704
0,5.7498,22.576,-5.7487
0,5.7898,22.615,-5.585
0,5.6425,22.607,-5.577
0,5.7186,22.648,-5.4573
0,5.5985,22.745,-5.5499
0,5.7458,22.753,-5.5579
0,5.6697,22.712,-5.6775
0,5.8367,22.613,-5.8227
0,5.7281,22.691,-5.8334
0,5.877,22.724,-5.7589
0,5.8882,22.562,-5.71
0,5.7393,22.529,-5.7845
0,5.8299,22.582,-5.5541
0,5.6081,22.558,-5.5834
0,5.7586,22.616,-5.4265
0,5.5584,22.778,-5.5808
0,5.7802,22.802,-5.5515
0,5.6297,22.744,-5.7084
0,5.7476,22.655,-5.6632
0,5.712,22.672,-5.5994
0,5.6763,22.688,-5.5355
0,5.6407,22.705,-5.4717
0,5.6051,22.722,-5.4079
0,5.5695,22.739,-5.3441
0,5.5338,22.756,-5.2802
0,5.4982,22.772,-5.2164
0,5.4626,22.789,-5.1526
0,5.427,22.806,-5.0888
0,5.3913,22.823,-5.0249
0,5.3557,22.839,-4.9611
0,5.3201,22.856,-4.8973
0,5.2969,22.865,-4.8358
0,5.2813,22.877,-4.8479
0,5.2863,22.864,-4.7768
0,5.2395,22.902,-4.8128
0,5.2756,22.864,-4.7178
0,5.1977,22.927,-4.7778
0,5.2649,22.864,-4.6587
0,5.1558,22.952,-4.7428
0,5.7689,22.648,-5.7228
0,5.7439,22.668,-5.7421
0,5.7073,22.696,-5.7585
0,5.7165,22.691,-5.7751
0,5.6673,22.725,-5.7656
0,5.695,22.712,-5.8153
0,5.4866,22.736,-5.391
0,5.4949,22.732,-5.4059
0,5.4852,22.712,-5.3918
0,5.4685,22.737,-5.4077
0,5.4933,22.758,-5.3996
0,5.51,22.733,-5.3837
0,5.4501,22.785,-5.3214
0,5.4353,22.771,-5.2377
0,5.3788,22.819,-5.1937
0,5.3688,22.76,-5.184
0,5.3835,22.775,-5.2677
0,5.44,22.727,-5.3117
0,5.5234,22.719,-5.4569
0,5.4942,22.657,-5.4146
0,5.4441,22.732,-5.4623
0,5.5184,22.797,-5.438
0,5.5685,22.722,-5.3904
0,5.4602,22.843,-5.3311
0,5.4872,22.767,-5.2078
0,5.3889,22.877,-5.2035
0,5.3587,22.702,-5.1743
0,5.3317,22.778,-5.2977
0,5.4299,22.668,-5.3019
0,5.5519,22.705,-5.508
0,5.5033,22.602,-5.4375
0,5.4198,22.727,-5.5169
0,5.5436,22.836,-5.4764
0,5.6271,22.711,-5.397
0,5.4702,22.902,-5.3409
0,5.539,22.763,-5.1778
0,5.399,22.935,-5.2132
0,5.3486,22.644,-5.1646
0,5.2798,22.782,-5.3276
0,5.4199,22.61,-5.2922
0,5.4629,22.747,-5.3484
0,5.4272,22.764,-5.2846
0,5.3916,22.781,-5.2208
0,5.356,22.798,-5.157
0,5.3204,22.815,-5.0931
0,5.2847,22.831,-5.0293
0,5.2491,22.848,-4.9655
0,5.2135,22.865,-4.9017
0,5.1778,22.882,-4.8378
0,5.1422,22.899,-4.774
0,5.1066,22.915,-4.7102
0,5.071,22.932,-4.6464
0,5.0353,22.949,-4.5825
0,5.0064,22.975,-4.529
0,5.0024,22.952,-4.5252
0,4.984,23.01,-4.4858
0,4.9723,22.942,-4.4744
0,4.9617,23.045,-4.4425
0,4.9421,22.931,-4.4236
0,4.9394,23.08,-4.3993
0,4.9119,22.921,-4.3728
0,5.4905,22.721,-5.3996
0,5.4842,22.685,-5.3935
0,5.4715,22.64,-5.3775
0,5.4807,22.636,-5.394
0,5.4545,22.6,-5.3534
0,5.4822,22.587,-5.4031
0,5.5742,22.76,-5.7118
0,5.5825,22.756,-5.7267
0,5.5937,22.775,-5.7113
0,5.5895,22.742,-5.705
0,5.5599,22.742,-5.7216
0,5.5642,22.775,-5.728
0,5.5115,22.759,-5.6438
0,5.4812,22.817,-5.5879
0,5.4403,22.792,-5.5161
0,5.4825,22.833,-5.5032
0,5.5129,22.775,-5.5591
0,5.5538,22.799,-5.6309
0,5.611,22.742,-5.7777
0,5.6446,22.799,-5.7316
0,5.6319,22.7,-5.7126
0,5.5432,22.702,-5.7626
0,5.5559,22.801,-5.7816
0,5.4693,22.718,-5.6567
0,5.4495,22.859,-5.6166
0,5.398,22.752,-5.529
0,5.5248,22.874,-5.4903
0,5.5445,22.733,-5.5304
0,5.596,22.84,-5.618
0,5.6395,22.729,-5.8288
0,5.6955,22.823,-5.7519
0,5.6744,22.658,-5.7202
0,5.5265,22.661,-5.8035
0,5.5477,22.826,-5.8352
0,5.427,22.678,-5.6696
0,5.4179,22.901,-5.6454
0,5.3558,22.711,-5.5419
0,5.567,22.914,-5.4774
0,5.5762,22.691,-5.5016
0,5.6383,22.881,-5.6051
0,5.5505,22.771,-5.6692
0,5.5148,22.788,-5.6054
0,5.4792,22.804,-5.5416
0,5.4436,22.821,-5.4777
0,5.408,22.838,-5.4139
0,5.3723,22.855,-5.3501
0,5.3367,22.872,-5.2863
0,5.3011,22.888,-5.2224
0,5.2655,22.905,-5.1586
0,5.2298,22.922,-5.0948
0,5.1942,22.939,-5.031
0,5.1586,22.956,-4.9671
0,5.123,22.972,-4.9033
0,5.0838,22.979,-4.8504
0,5.1003,22.995,-4.8454
0,5.0411,22.976,-4.8084
0,5.0905,23.023,-4.7933
0,4.9984,22.972,-4.7664
0,5.0807,23.051,-4.7413
0,4.9557,22.969,-4.7244
0,5.0709,23.079,-4.6892
0,5.589,22.765,-5.7197
0,5.6154,22.791,-5.7117
0,5.6446,22.825,-5.6931
0,5.6538,22.821,-5.7096
0,5.6677,22.861,-5.6666
0,5.6955,22.848,-5.7163
0,5.6109,22.525,-5.5875
0,5.6192,22.521,-5.6024
0,5.6343,22.522,-5.5803
0,5.6099,22.5,-5.5881
0,5.5927,22.525,-5.6041
0,5.6172,22.547,-5.5963
0,5.5434,22.546,-5.528
0,5.5383,22.59,-5.4544
0,5.4721,22.579,-5.4003
0,5.5241,22.576,-5.3705
0,5.5291,22.532,-5.4441
0,5.5954,22.543,-5.4982
0,5.6477,22.507,-5.6535
0,5.693,22.512,-5.5871
0,5.6196,22.445,-5.6106
0,5.5682,22.519,-5.6586
0,5.6417,22.585,-5.6351
0,5.4914,22.549,-5.5578
0,5.5475,22.649,-5.4646
0,5.4201,22.582,-5.4301
0,5.5761,22.573,-5.3407
0,5.5199,22.473,-5.4339
0,5.6473,22.54,-5.4684
0,5.6762,22.494,-5.7045
0,5.7517,22.501,-5.5939
0,5.6293,22.39,-5.633
0,5.5438,22.513,-5.7131
0,5.6662,22.624,-5.6739
0,5.4394,22.552,-5.5876
0,5.5568,22.707,-5.4748
0,5.3681,22.585,-5.4599
0,5.6281,22.57,-5.3109
0,5.5107,22.415,-5.4237
0,5.6993,22.537,-5.4386
0,5.5872,22.536,-5.545
0,5.5515,22.553,-5.4812
0,5.5159,22.569,-5.4173
0,5.4803,22.586,-5.3535
0,5.4447,22.603,-5.2897
0,5.409,22.62,-5.2259
0,5.3734,22.637,-5.162
0,5.3378,22.653,-5.0982
0,5.3022,22.67,-5.0344
0,5.2665,22.687,-4.9705
0,5.2309,22.704,-4.9067
0,5.1953,22.72,-4.8429
0,5.1597,22.737,-4.7791
0,5.1186,22.752,-4.7294
0,5.1388,22.751,-4.7178
0,5.0721,22.766,-4.694
0,5.1328,22.762,-4.6592
0,5.0256,22.78,-4.6586
0,5.1268,22.774,-4.6006
0,4.9791,22.793,-4.6232
0,5.1208,22.785,-4.5419
0,5.6277,22.521,-5.592
0,5.6602,22.519,-5.5733
0,5.6972,22.519,-5.5412
0,5.7064,22.515,-5.5578
0,5.7278,22.521,-5.5017
0,5.7556,22.508,-5.5515
0,5.8043,22.663,-5.47
0,5.8126,22.659,-5.4849
0,5.8276,22.669,-5.4651
0,5.811,22.639,-5.4666
0,5.7862,22.654,-5.4844
0,5.8028,22.684,-5.4828
0,5.7368,22.673,-5.4076
0,5.722,22.727,-5.3419
0,5.6655,22.707,-5.28
0,5.7173,22.725,-5.2559
0,5.7322,22.671,-5.3216
0,5.7886,22.692,-5.3835
0,5.8411,22.645,-5.536
0,5.8861,22.676,-5.4764
0,5.8362,22.587,-5.481
0,5.7618,22.632,-5.5343
0,5.8117,22.72,-5.5297
0,5.685,22.655,-5.4317
0,5.7118,22.782,-5.3622
0,5.6137,22.689,-5.3041
0,5.7692,22.743,-5.2318
0,5.7424,22.616,-5.3013
0,5.8404,22.71,-5.3594
0,5.8696,22.632,-5.5871
0,5.9447,22.682,-5.4878
0,5.8615,22.534,-5.4954
0,5.7375,22.609,-5.5842
0,5.8207,22.757,-5.5766
0,5.6332,22.637,-5.4558
0,5.7016,22.838,-5.3825
0,5.5619,22.67,-5.3282
0,5.821,22.762,-5.2077
0,5.7526,22.56,-5.281
0,5.8922,22.728,-5.3353
0,5.7805,22.674,-5.4275
0,5.7449,22.691,-5.3637
0,5.7093,22.708,-5.2998
0,5.6736,22.724,-5.236
0,5.638,22.741,-5.1722
0,5.6024,22.758,-5.1084
0,5.5668,22.775,-5.0445
0,5.5311,22.792,-4.9807
0,5.4955,22.808,-4.9169
0,5.4599,22.825,-4.8531
0,5.4243,22.842,-4.7892
0,5.3886,22.859,-4.7254
0,5.353,22.876,-4.6616
0,5.312,22.887,-4.6108
0,5.3322,22.894,-4.6015
0,5.2656,22.892,-4.5732
0,5.3261,22.913,-4.545
0,5.2191,22.897,-4.5355
0,5.32,22.933,-4.4886
0,5.1727,22.902,-4.4979
0,5.3139,22.952,-4.4322
0,5.821,22.664,-5.4757
0,5.8534,22.675,-5.4606
0,5.8902,22.692,-5.433
0,5.8995,22.688,-5.4496
0,5.9207,22.711,-5.398
0,5.9485,22.697,-5.4477
0,5.4421,22.887,-5.4873
0,5.4504,22.883,-5.5022
0,5.4284,22.869,-5.4966
0,5.4313,22.902,-5.5037
0,5.461,22.902,-5.4873
0,5.4581,22.869,-5.4803
0,5.4209,22.928,-5.407
0,5.3816,22.903,-5.3344
0,5.3497,22.961,-5.2794
0,5.3088,22.919,-5.291
0,5.3482,22.943,-5.3636
0,5.3801,22.885,-5.4187
0,5.4789,22.869,-5.5533
0,5.4128,22.827,-5.5366
0,5.4216,22.926,-5.5577
0,5.5108,22.928,-5.5086
0,5.5019,22.829,-5.4875
0,5.4618,22.97,-5.3954
0,5.4151,22.863,-5.3051
0,5.3905,23.003,-5.2677
0,5.268,22.876,-5.3027
0,5.3147,22.984,-5.3929
0,5.3393,22.843,-5.4303
0,5.5074,22.856,-5.6043
0,5.3972,22.785,-5.5765
0,5.412,22.95,-5.6118
0,5.5606,22.954,-5.53
0,5.5458,22.789,-5.4947
0,5.5026,23.012,-5.3837
0,5.4485,22.822,-5.2758
0,5.4314,23.046,-5.2561
0,5.2272,22.834,-5.3143
0,5.2812,23.024,-5.4222
0,5.2984,22.8,-5.442
0,5.4183,22.898,-5.4447
0,5.3827,22.915,-5.3809
0,5.3471,22.932,-5.3171
0,5.3115,22.948,-5.2533
0,5.2758,22.965,-5.1894
0,5.2402,22.982,-5.1256
0,5.2046,22.999,-5.0618
0,5.1689,23.015,-4.998
0,5.1333,23.032,-4.9341
0,5.0977,23.049,-4.8703
0,5.0621,23.066,-4.8065
0,5.0264,23.083,-4.7427
0,4.9908,23.099,-4.6788
0,4.9678,23.122,-4.6211
0,4.9519,23.106,-4.6257
0,4.9575,23.151,-4.5696
0,4.9098,23.102,-4.5832
0,4.9471,23.18,-4.518
0,4.8676,23.098,-4.5407
0,4.9368,23.209,-4.4665
0,4.8254,23.093,-4.4982
0,5.4395,22.875,-5.5004
0,5.414,22.849,-5.5076
0,5.3767,22.817,-5.5087
0,5.3859,22.813,-5.5253
0,5.3361,22.789,-5.5011
0,5.3638,22.776,-5.5508
0,5.4359,22.617,-5.4785
0,5.4442,22.613,-5.4934
0,5.4441,22.638,-5.4862
0,5.4589,22.612,-5.4709
0,5.4329,22.592,-5.4802
0,5.4181,22.619,-5.4954
0,5.3873,22.607,-5.4003
0,5.3332,22.657,-5.3555
0,5.3161,22.641,-5.2727
0,5.3301,22.699,-5.2801
0,5.3841,22.649,-5.3249
0,5.4013,22.665,-5.4078
0,5.4727,22.599,-5.5445
0,5.4724,22.677,-5.5227
0,5.5167,22.597,-5.4771
0,5.4388,22.538,-5.5049
0,5.3945,22.617,-5.5506
0,5.3733,22.549,-5.3929
0,5.2823,22.666,-5.3862
0,5.3021,22.583,-5.2653
0,5.3441,22.757,-5.2875
0,5.435,22.64,-5.2943
0,5.4153,22.723,-5.4152
0,5.5012,22.586,-5.5955
0,5.5007,22.715,-5.5593
0,5.5745,22.582,-5.4832
0,5.4447,22.483,-5.5296
0,5.3709,22.616,-5.6057
0,5.3593,22.491,-5.3855
0,5.2314,22.674,-5.4168
0,5.2881,22.525,-5.2579
0,5.3581,22.814,-5.2949
0,5.486,22.632,-5.2637
0,5.4293,22.781,-5.4226
0,5.4121,22.628,-5.436
0,5.3765,22.645,-5.3721
0,5.3409,22.661,-5.3083
0,5.3052,22.678,-5.2445
0,5.2696,22.695,-5.1807
0,5.234,22.712,-5.1168
0,5.1984,22.728,-5.053
0,5.1627,22.745,-4.9892
0,5.1271,22.762,-4.9254
0,5.0915,22.779,-4.8615
0,5.0559,22.796,-4.7977
0,5.0202,22.812,-4.7339
0,4.9846,22.829,-4.6701
0,4.9509,22.833,-4.6132
0,4.9564,22.855,-4.6161
0,4.9192,22.822,-4.5633
0,4.9356,22.89,-4.5719
0,4.8875,22.812,-4.5134
0,4.9148,22.925,-4.5278
0,4.8558,22.802,-4.4634
0,4.894,22.96,-4.4836
0,5.4447,22.626,-5.4907
0,5.4535,22.662,-5.4953
0,5.4601,22.71,-5.493
0,5.4693,22.706,-5.5095
0,5.4616,22.759,-5.4821
0,5.4893,22.746,-5.5318
0,5.3822,22.756,-5.4252
0,5.3905,22.753,-5.4401
0,5.4021,22.771,-5.4244
0,5.397,22.738,-5.4185
0,5.3676,22.739,-5.4354
0,5.3726,22.772,-5.4412
0,5.3191,22.756,-5.3576
0,5.2898,22.814,-5.3011
0,5.2478,22.79,-5.2299
0,5.2909,22.829,-5.2162
0,5.3203,22.771,-5.2727
0,5.3622,22.796,-5.3439
0,5.419,22.739,-5.4912
0,5.4536,22.794,-5.4441
0,5.4385,22.695,-5.4265
0,5.3502,22.7,-5.477
0,5.3653,22.799,-5.4946
0,5.276,22.717,-5.3713
0,5.2593,22.858,-5.3295
0,5.2047,22.75,-5.2436
0,5.3341,22.869,-5.2026
0,5.3507,22.728,-5.2443
0,5.4053,22.835,-5.3302
0,5.4475,22.726,-5.5422
0,5.5052,22.818,-5.4638
0,5.48,22.653,-5.4344
0,5.3328,22.66,-5.5185
0,5.358,22.825,-5.5479
0,5.2329,22.677,-5.385
0,5.2288,22.901,-5.3579
0,5.1616,22.711,-5.2573
0,5.3772,22.908,-5.1889
0,5.3812,22.685,-5.216
0,5.4484,22.875,-5.3165
0,5.3585,22.768,-5.3827
0,5.3228,22.784,-5.3188
0,5.2872,22.801,-5.255
0,5.2516,22.818,-5.1912
0,5.2159,22.835,-5.1274
0,5.1803,22.852,-5.0635
0,5.1447,22.868,-4.9997
0,5.1091,22.885,-4.9359
0,5.0734,22.902,-4.8721
0,5.0378,22.919,-4.8082
0,5.0022,22.936,-4.7444
0,4.9666,22.952,-4.6806
0,4.9309,22.969,-4.6167
0,4.8916,22.976,-4.564
0,4.9084,22.991,-4.5587
0,4.8486,22.973,-4.5223
0,4.8989,23.019,-4.5063
0,4.8055,22.97,-4.4806
0,4.8895,23.047,-4.4539
0,4.7625,22.967,-4.4389
0,4.88,23.075,-4.4016
0,5.3971,22.762,-5.433
0,5.4241,22.786,-5.4244
0,5.4539,22.82,-5.4052
0,5.4632,22.816,-5.4218
0,5.4778,22.855,-5.3781
0,5.5055,22.842,-5.4278
0,5.6901,22.623,-5.6765
0,5.6985,22.619,-5.6914
0,5.713,22.618,-5.6689
0,5.6868,22.598,-5.6785
0,5.6725,22.625,-5.6935
0,5.6987,22.645,-5.6839
0,5.6233,22.647,-5.6174
0,5.6204,22.688,-5.5417
0,5.552,22.681,-5.4898
0,5.6027,22.671,-5.459
0,5.6055,22.63,-5.5348
0,5.6739,22.638,-5.5867
0,5.727,22.605,-5.7425
0,5.7706,22.602,-5.6749
0,5.6919,22.544,-5.7036
0,5.6491,22.625,-5.7487
0,5.7278,22.683,-5.72
0,5.5726,22.657,-5.6482
0,5.6354,22.746,-5.5485
0,5.5014,22.69,-5.5205
0,5.6533,22.662,-5.4283
0,5.5905,22.573,-5.528
0,5.7245,22.628,-5.5559
0,5.7555,22.592,-5.7935
0,5.8282,22.586,-5.681
0,5.6971,22.49,-5.7288
0,5.6257,22.624,-5.804
0,5.7568,22.721,-5.7562
